Employee_ID,Department,Age,Salary,Projects_Completed,Working_Hours,Performance_Score,Promotion_Status
101902,IT,39,70521,3,250,100,Yes
101903,Sales,38,111501,2,132,53,No
101904,Operations,32,103920,20,192,100,Yes
101905,Support,48,103391,10,140,81,Yes
101906,Support,48,37920,13,240,100,Yes
101907,Operations,53,36702,20,161,100,Yes
101908,IT,39,21894,21,200,100,Yes
101909,Operations,48,50985,23,200,100,Yes
101910,Marketing,57,48287,18,140,100,Yes
101911,Finance,46,93527,21,216,100,Yes
101912,HR,55,35439,16,225,100,Yes
101913,Support,54,114620,11,126,88,Yes
101914,Sales,55,62235,10,176,100,Yes
101915,Sales,36,47659,9,175,100,Yes
101916,IT,58,44976,12,144,100,Yes
101917,Sales,33,102643,19,192,100,Yes
101918,Marketing,43,87865,1,198,100,Yes
101919,Support,42,88306,18,140,100,Yes
101920,Operations,36,76697,14,200,100,Yes
101921,Marketing,48,90382,22,189,100,Yes
101922,IT,55,36651,21,240,100,Yes
101923,Marketing,28,69044,1,220,100,Yes
101924,Operations,42,34633,17,168,100,Yes
101925,Finance,41,99164,11,161,100,Yes
101926,IT,46,20569,20,240,100,Yes
101927,Finance,41,79900,15,144,100,Yes
101928,HR,45,87509,4,230,100,Yes
101929,Finance,21,53038,15,230,100,Yes
101930,HR,26,69088,22,154,100,Yes
101931,HR,43,93177,22,160,100,Yes
101932,Finance,43,94466,14,189,100,Yes
101933,IT,43,92216,22,161,100,Yes
101934,Operations,52,86793,1,120,50,No
101935,Marketing,50,93786,9,198,100,Yes
101936,Marketing,33,58138,7,175,100,Yes
101937,Operations,38,83310,23,168,100,Yes
101938,Support,43,48757,11,176,100,Yes
101939,Support,35,90394,23,132,100,Yes
101940,HR,53,99027,2,138,63,No
101941,HR,41,110830,2,147,73,No
101942,IT,59,76151,6,184,100,Yes
101943,Sales,43,69272,23,168,100,Yes
101944,Finance,47,26908,19,230,100,Yes
101945,HR,38,30844,20,240,100,Yes
101946,Marketing,44,71455,14,184,100,Yes
101947,IT,27,88447,3,175,98,Yes
101948,Finance,40,94527,7,168,100,Yes
101949,IT,47,97108,7,175,100,Yes
101950,Finance,26,63066,4,140,86,Yes
101951,Finance,47,115229,23,210,100,Yes
101952,Operations,29,60004,5,207,100,Yes
101953,HR,51,58333,17,132,96,Yes
101954,IT,41,103029,4,120,86,Yes
101955,IT,46,59697,23,176,100,Yes
101956,Operations,33,37634,13,150,100,Yes
101957,Marketing,43,44561,16,210,100,Yes
101958,Marketing,40,38033,16,180,100,Yes
101959,Support,57,92887,2,175,83,Yes
101960,HR,48,75063,18,161,100,Yes
101961,HR,37,45921,1,220,100,Yes
101962,Sales,48,39340,18,138,100,Yes
101963,Operations,22,82781,8,168,100,Yes
101964,Marketing,45,34901,11,120,92,Yes
101965,Finance,26,30638,24,220,100,Yes
101966,IT,31,58596,24,147,100,Yes
101967,HR,58,106914,15,168,100,Yes
101968,IT,26,64324,16,189,100,Yes
101969,IT,31,108356,17,150,100,Yes
101970,Sales,34,110596,17,126,100,Yes
101971,Marketing,22,52642,12,132,100,Yes
101972,HR,23,45378,10,150,100,Yes
101973,IT,55,70867,20,240,100,Yes
101974,HR,53,93686,6,210,100,Yes
101975,Finance,44,62875,8,210,100,Yes
101976,Sales,39,109595,13,250,100,Yes
101977,Finance,38,103729,2,147,91,Yes
101978,HR,44,84377,19,240,100,Yes
101979,Support,55,74691,22,175,100,Yes
101980,HR,21,113337,10,200,100,Yes
101981,Marketing,56,84303,4,200,100,Yes
101982,IT,45,80839,12,200,100,Yes
101983,IT,54,69063,18,210,100,Yes
101984,Finance,45,111782,7,200,100,Yes
101985,Sales,36,98343,20,189,100,Yes
101986,Support,54,103071,24,168,100,Yes
101987,Operations,49,25492,24,175,100,Yes
101988,IT,39,51357,23,120,100,Yes
101989,Marketing,43,91838,4,168,100,Yes
101990,Finance,39,52314,7,120,78,No
101991,Finance,45,68697,10,180,100,Yes
101992,Operations,36,90283,15,225,100,Yes
101993,Marketing,29,79567,12,161,100,Yes
101994,Sales,21,67006,1,161,86,Yes
101995,Marketing,39,80011,20,168,100,Yes
101996,Sales,53,30686,18,220,100,Yes
101997,Marketing,54,57449,16,207,100,Yes
101998,Marketing,36,81606,5,150,97,Yes
101999,HR,38,38891,19,250,100,Yes
102000,Finance,54,72115,4,207,100,Yes
102001,Marketing,45,80719,6,176,100,Yes
102002,Operations,26,115464,17,216,100,Yes
102003,Marketing,41,93030,7,147,92,Yes
102004,IT,26,56723,24,144,100,Yes
102005,Finance,52,49877,23,144,100,Yes
102006,IT,59,113517,7,140,73,No
102007,Finance,51,34026,9,200,100,Yes
102008,IT,30,40422,13,147,100,Yes
102009,Marketing,50,29244,20,132,100,Yes
102010,Marketing,38,53481,14,160,100,Yes
102011,HR,44,109180,16,230,100,Yes
102012,Operations,29,78031,23,189,100,Yes
102013,IT,51,28521,9,200,100,Yes
102014,Sales,35,21746,15,240,100,Yes
102015,HR,24,103127,5,126,91,Yes
102016,IT,29,112254,18,150,100,Yes
102017,IT,29,88232,21,200,100,Yes
102018,HR,46,32012,20,200,100,Yes
102019,Marketing,24,100224,8,225,100,Yes
102020,IT,37,43457,15,198,100,Yes
102021,Marketing,36,90572,21,175,100,Yes
102022,HR,35,49960,9,200,100,Yes
102023,Marketing,55,107695,19,240,100,Yes
102024,Finance,25,27910,22,176,100,Yes
102025,Sales,25,22693,6,189,100,Yes
102026,Support,40,35858,4,220,98,Yes
102027,IT,35,48810,11,132,93,Yes
102028,Operations,38,40092,10,126,88,Yes
102029,Sales,22,108779,3,240,100,Yes
102030,Support,49,68700,1,200,100,Yes
102031,Marketing,33,78105,12,176,100,Yes
102032,IT,24,50505,23,132,100,Yes
102033,Marketing,30,93228,15,126,100,Yes
102034,Finance,51,48555,15,207,100,Yes
102035,HR,28,91934,21,220,100,Yes
102036,IT,23,92788,14,160,100,Yes
102037,Support,29,97257,7,225,100,Yes
102038,Support,50,37939,17,200,100,Yes
102039,Finance,31,31825,24,144,100,Yes
102040,Finance,55,110787,19,220,100,Yes
102041,IT,57,44151,7,147,100,Yes
102042,Marketing,33,20036,3,200,100,Yes
102043,Operations,56,113948,3,147,71,No
102044,Support,33,103707,18,198,100,Yes
102045,Support,32,59051,20,140,100,Yes
102046,Finance,57,118297,22,168,100,Yes
102047,Sales,30,100738,14,216,100,Yes
102048,Finance,29,93596,3,240,100,Yes
102049,Operations,27,80071,7,207,100,Yes
102050,Marketing,22,93601,7,126,69,No
102051,Marketing,43,49873,5,132,76,No
102052,Sales,59,56648,3,140,73,No
102053,Support,59,91468,18,225,100,Yes
102054,Finance,41,46470,15,225,100,Yes
102055,Marketing,43,85129,20,189,100,Yes
102056,Operations,49,28328,14,220,100,Yes
102057,IT,34,26333,4,184,100,Yes
102058,HR,46,66638,24,176,100,Yes
102059,HR,25,31268,8,168,100,Yes
102060,HR,51,90603,21,220,100,Yes
102061,Support,45,37045,13,225,100,Yes
102062,Finance,51,60741,22,200,100,Yes
102063,Sales,40,108306,8,180,100,Yes
102064,Marketing,37,62770,15,161,100,Yes
102065,IT,22,27887,17,200,100,Yes
102066,Operations,45,118718,5,140,75,No
102067,IT,33,117906,20,230,100,Yes
102068,Operations,59,44918,4,150,87,Yes
102069,Support,48,55497,11,230,100,Yes
102070,Finance,26,113562,18,220,100,Yes
102071,HR,23,81009,10,200,100,Yes
102072,Finance,55,31929,17,184,100,Yes
102073,Support,38,81762,15,161,100,Yes
102074,Sales,31,99099,6,176,94,Yes
102075,Sales,40,48546,23,150,100,Yes
102076,Support,25,98424,21,250,100,Yes
102077,Operations,39,57338,16,189,100,Yes
102078,Marketing,42,54283,15,126,97,Yes
102079,Marketing,39,102494,8,175,100,Yes
102080,Operations,36,98170,9,144,90,Yes
102081,Sales,44,104787,11,192,100,Yes
102082,Sales,24,66566,2,207,88,Yes
102083,Sales,35,105464,13,200,100,Yes
102084,Finance,45,101991,4,210,100,Yes
102085,Sales,55,112680,9,230,100,Yes
102086,IT,34,48013,5,120,67,No
102087,HR,39,72132,19,210,100,Yes
102088,Sales,58,107412,22,210,100,Yes
102089,Operations,56,112498,3,147,88,Yes
102090,HR,27,48084,21,168,100,Yes
102091,Finance,50,41143,3,176,86,Yes
102092,Operations,39,111627,6,176,96,Yes
102093,HR,45,34179,10,168,100,Yes
102094,Operations,36,118343,5,150,89,Yes
102095,Finance,28,78726,3,175,100,Yes
102096,IT,38,30222,22,192,100,Yes
102097,Finance,48,79965,24,216,100,Yes
102098,Finance,36,84068,7,250,100,Yes
102099,Operations,39,43949,22,198,100,Yes
102100,Support,37,36116,18,207,100,Yes
102101,Marketing,33,71052,23,240,100,Yes
102102,Sales,27,71369,8,161,94,Yes
102103,Sales,47,68817,1,138,50,No
102104,IT,30,103203,4,180,80,Yes
102105,IT,54,94311,24,132,100,Yes
102106,Sales,56,49655,7,184,100,Yes
102107,Marketing,45,77802,14,198,100,Yes
102108,Sales,26,67632,13,176,100,Yes
102109,Support,44,34193,10,140,97,Yes
102110,Marketing,38,100212,23,225,100,Yes
102111,IT,43,50776,18,176,100,Yes
102112,HR,26,63225,1,184,100,Yes
102113,Operations,49,80010,4,175,98,Yes
102114,Support,45,102735,16,150,100,Yes
102115,Support,37,85451,16,126,100,Yes
102116,IT,44,68812,18,207,100,Yes
102117,IT,31,100602,8,161,100,Yes
102118,Finance,46,38895,10,198,100,Yes
102119,Support,54,85782,16,138,100,Yes
102120,Finance,48,41209,23,147,100,Yes
102121,Finance,23,102336,24,220,100,Yes
102122,Operations,31,81807,11,168,100,Yes
102123,Finance,58,43086,6,161,82,Yes
102124,Marketing,34,105637,1,230,100,Yes
102125,Sales,46,102027,12,160,100,Yes
102126,HR,41,47207,6,192,100,Yes
102127,IT,59,40897,13,192,100,Yes
102128,Marketing,50,83083,17,126,100,Yes
102129,HR,28,115028,1,168,89,Yes
102130,Support,40,86957,8,200,100,Yes
102131,Support,52,117551,22,126,100,Yes
102132,Support,42,98506,8,240,100,Yes
102133,Marketing,27,27283,24,126,100,Yes
102134,Marketing,29,114024,11,144,94,Yes
102135,IT,21,101481,14,144,100,Yes
102136,Sales,49,20255,24,250,100,Yes
102137,Finance,28,96555,10,216,100,Yes
102138,Support,24,35487,15,138,100,Yes
102139,Operations,55,39346,7,192,100,Yes
102140,Sales,23,55050,7,161,100,Yes
102141,Operations,27,28744,10,198,100,Yes
102142,IT,47,44756,4,225,100,Yes
102143,IT,21,81596,18,200,100,Yes
102144,IT,47,103397,10,189,100,Yes
102145,HR,36,45146,19,210,100,Yes
102146,Operations,58,75032,14,220,100,Yes
102147,Sales,27,62687,13,192,100,Yes
102148,Sales,43,66103,15,120,100,Yes
102149,Marketing,31,41976,16,198,100,Yes
102150,Marketing,53,82863,2,132,83,Yes
102151,Support,56,20591,4,126,74,No
102152,Marketing,57,26277,21,138,100,Yes
102153,IT,37,81860,18,230,100,Yes
102154,Sales,55,22260,17,144,100,Yes
102155,Operations,25,85883,10,216,100,Yes
102156,IT,52,44741,21,220,100,Yes
102157,HR,23,57211,9,216,100,Yes
102158,Marketing,55,61542,15,230,100,Yes
102159,IT,34,26869,12,140,100,Yes
102160,IT,51,113618,21,147,100,Yes
102161,HR,51,107616,9,161,96,Yes
102162,Finance,37,84732,14,175,100,Yes
102163,Sales,44,114515,13,240,100,Yes
102164,Operations,43,39422,6,126,80,Yes
102165,Support,38,55613,19,200,100,Yes
102166,Finance,34,77016,4,168,100,Yes
102167,Marketing,35,80110,20,154,100,Yes
102168,IT,35,108529,17,144,100,Yes
102169,HR,26,97922,19,198,100,Yes
102170,HR,47,54033,3,126,71,No
102171,Sales,35,65213,14,198,100,Yes
102172,Finance,56,81993,17,192,100,Yes
102173,Support,28,32938,13,138,100,Yes
102174,Sales,35,96695,9,120,83,Yes
102175,IT,23,22274,1,200,100,Yes
102176,Sales,33,104390,17,138,100,Yes
102177,Operations,54,51815,16,189,100,Yes
102178,HR,44,96018,18,138,100,Yes
102179,HR,52,38961,2,198,100,Yes
102180,Marketing,52,40044,14,168,100,Yes
102181,Marketing,50,119372,22,138,100,Yes
102182,Support,33,41975,23,207,100,Yes
102183,IT,21,34706,17,192,100,Yes
102184,Operations,54,25974,3,154,90,Yes
102185,Finance,35,96464,2,120,58,No
102186,Sales,34,41213,8,207,100,Yes
102187,Support,49,21950,2,150,83,Yes
102188,IT,54,105013,2,189,93,Yes
102189,Marketing,38,30411,9,132,87,Yes
102190,Sales,27,107231,20,154,100,Yes
102191,Marketing,49,66156,21,161,100,Yes
102192,Sales,51,82744,6,150,100,Yes
102193,Finance,45,37771,12,144,88,Yes
102194,IT,58,89810,9,230,100,Yes
102195,Sales,34,55053,7,138,87,Yes
102196,Operations,28,72076,12,144,100,Yes
102197,Support,47,27045,5,147,97,Yes
102198,HR,22,77623,16,144,100,Yes
102199,Operations,37,49714,5,184,96,Yes
102200,Operations,57,54386,12,120,80,Yes
102201,Support,34,28562,24,240,100,Yes
102202,HR,45,75048,20,189,100,Yes
102203,Operations,50,113295,9,168,100,Yes
102204,Sales,49,32026,23,192,100,Yes
102205,Sales,40,51589,7,198,100,Yes
102206,Sales,41,117274,19,176,100,Yes
102207,HR,42,46844,20,161,100,Yes
102208,Operations,55,43447,23,230,100,Yes
102209,HR,57,110415,11,168,100,Yes
102210,Sales,36,97502,21,160,100,Yes
102211,Support,37,103268,12,200,100,Yes
102212,Operations,36,74708,3,161,92,Yes
102213,Operations,22,83925,17,144,100,Yes
102214,Marketing,24,90825,7,168,100,Yes
102215,Marketing,41,71574,22,250,100,Yes
102216,Finance,59,105548,10,168,100,Yes
102217,IT,54,38812,23,225,100,Yes
102218,Marketing,50,75309,15,150,100,Yes
102219,HR,26,84230,2,216,100,Yes
102220,Marketing,37,61628,13,168,100,Yes
102221,Finance,59,60581,4,132,86,Yes
102222,Operations,45,66628,18,225,100,Yes
102223,Finance,25,108628,24,189,100,Yes
102224,Operations,25,45105,23,150,100,Yes
102225,Support,40,99830,1,126,55,No
102226,Support,36,89157,2,192,96,Yes
102227,Operations,57,52442,2,138,85,Yes
102228,IT,29,107235,4,140,65,No
102229,Marketing,25,22347,3,240,100,Yes
102230,HR,22,115022,17,160,100,Yes
102231,HR,29,67650,14,132,100,Yes
102232,Sales,56,37110,2,210,100,Yes
102233,Operations,42,82170,16,176,100,Yes
102234,HR,42,24923,11,161,92,Yes
102235,IT,42,71801,13,230,100,Yes
102236,Operations,54,82771,1,150,83,Yes
102237,IT,49,101147,23,144,100,Yes
102238,HR,58,68135,2,175,88,Yes
102239,HR,53,39199,2,184,88,Yes
102240,Sales,38,29066,21,230,100,Yes
102241,HR,27,72136,5,175,90,Yes
102242,Operations,21,112290,4,176,98,Yes
102243,Support,53,56575,12,180,100,Yes
102244,Operations,21,109796,3,189,100,Yes
102245,Operations,44,66733,20,184,100,Yes
102246,Sales,24,36991,10,150,90,Yes
102247,Sales,24,42553,20,138,100,Yes
102248,HR,38,109710,18,198,100,Yes
102249,Finance,47,107493,21,126,100,Yes
102250,Finance,52,20634,21,132,100,Yes
102251,Sales,53,115417,21,160,100,Yes
102252,HR,48,32771,10,176,100,Yes
102253,Finance,56,38298,1,126,51,No
102254,HR,26,99876,6,168,100,Yes
102255,HR,36,118892,11,230,100,Yes
102256,HR,54,55999,2,180,86,Yes
102257,Marketing,43,91887,7,240,100,Yes
102258,Operations,44,79648,20,230,100,Yes
102259,HR,33,82668,21,150,100,Yes
102260,Marketing,38,89374,21,132,100,Yes
102261,Sales,33,87509,21,220,100,Yes
102262,Finance,57,95783,18,210,100,Yes
102263,Operations,59,64440,21,175,100,Yes
102264,Support,37,51655,19,147,100,Yes
102265,Finance,35,63039,4,225,100,Yes
102266,Operations,38,75255,13,210,100,Yes
102267,Support,43,92219,18,192,100,Yes
102268,Finance,50,74989,20,168,100,Yes
102269,Operations,54,31244,24,138,100,Yes
102270,Finance,24,114594,13,240,100,Yes
102271,Finance,23,78595,19,200,100,Yes
102272,Support,27,59551,17,168,100,Yes
102273,Finance,38,83230,1,200,98,Yes
102274,Finance,27,48371,6,138,99,Yes
102275,Support,26,89358,19,161,100,Yes
102276,Sales,42,48878,20,160,100,Yes
102277,HR,21,56157,1,168,92,Yes
102278,IT,24,25914,8,198,100,Yes
102279,Marketing,49,103700,17,132,100,Yes
102280,IT,41,47180,21,140,100,Yes
102281,IT,46,23688,22,147,100,Yes
102282,Operations,34,100219,15,160,100,Yes
102283,HR,29,98616,18,168,100,Yes
102284,Operations,32,116489,7,144,85,Yes
102285,HR,26,29916,16,168,100,Yes
102286,Support,40,76363,7,230,100,Yes
102287,Support,44,115213,17,184,100,Yes
102288,HR,47,47360,4,184,100,Yes
102289,Finance,58,57805,12,207,100,Yes
102290,Sales,28,33453,13,132,100,Yes
102291,Finance,21,42703,4,161,100,Yes
102292,Sales,44,79021,21,161,100,Yes
102293,Operations,27,94176,1,161,78,No
102294,Sales,39,114799,1,168,96,Yes
102295,Operations,42,118385,7,150,85,Yes
102296,Support,55,101614,9,161,96,Yes
102297,IT,50,108919,1,200,100,Yes
102298,Support,49,101072,16,207,100,Yes
102299,Support,42,27410,18,207,100,Yes
102300,IT,31,101462,22,154,100,Yes
102301,Sales,40,68268,15,200,100,Yes
102302,Sales,49,54248,6,207,100,Yes
102303,Operations,54,51159,2,225,100,Yes
102304,Finance,21,62039,9,189,100,Yes
102305,Operations,51,67800,4,216,100,Yes
102306,Finance,50,60761,13,175,100,Yes
102307,Support,38,114626,23,150,100,Yes
102308,IT,37,106103,22,138,100,Yes
102309,Support,58,63663,11,184,100,Yes
102310,HR,34,100903,13,230,100,Yes
102311,Sales,43,60412,11,132,91,Yes
102312,Finance,45,55367,19,240,100,Yes
102313,Operations,35,25813,8,132,93,Yes
102314,IT,42,79894,7,132,91,Yes
102315,Finance,23,71444,16,176,100,Yes
102316,Operations,39,54269,3,189,99,Yes
102317,Sales,54,81748,17,192,100,Yes
102318,Support,55,61190,18,126,100,Yes
102319,Sales,21,60318,15,189,100,Yes
102320,Marketing,41,57018,17,216,100,Yes
102321,HR,49,59759,11,189,100,Yes
102322,Marketing,26,36498,5,240,100,Yes
102323,IT,57,45989,16,150,100,Yes
102324,Finance,21,45568,15,175,100,Yes
102325,IT,21,86577,10,184,100,Yes
102326,Support,47,50099,14,220,100,Yes
102327,Operations,41,109900,2,200,100,Yes
102328,Sales,36,60639,16,175,100,Yes
102329,Marketing,46,43482,19,189,100,Yes
102330,Marketing,36,89212,8,168,100,Yes
102331,Support,48,75261,15,160,100,Yes
102332,Marketing,21,107317,10,147,95,Yes
102333,Support,56,50048,5,126,67,No
102334,IT,30,23065,20,168,100,Yes
102335,Sales,37,22036,16,120,100,Yes
102336,Finance,43,55814,21,140,100,Yes
102337,Operations,27,79694,22,138,100,Yes
102338,Finance,27,36924,12,126,100,Yes
102339,IT,35,80204,23,154,100,Yes
102340,Operations,54,52844,13,250,100,Yes
102341,Marketing,24,101943,9,189,100,Yes
102342,HR,34,41518,17,198,100,Yes
102343,IT,34,37059,20,198,100,Yes
102344,IT,36,43052,12,144,100,Yes
102345,Sales,27,89803,5,189,97,Yes
102346,Finance,52,91524,24,144,100,Yes
102347,IT,39,113510,12,230,100,Yes
102348,IT,22,109572,1,154,67,No
102349,Marketing,30,28680,20,140,100,Yes
102350,Marketing,37,87021,16,132,100,Yes
102351,Operations,57,100249,12,138,100,Yes
102352,Support,32,40043,9,220,100,Yes
102353,Support,26,22419,13,216,100,Yes
102354,HR,42,76892,17,210,100,Yes
102355,Support,52,37140,17,140,100,Yes
102356,Sales,40,63484,4,168,100,Yes
102357,HR,21,83869,14,225,100,Yes
102358,Operations,26,65210,19,147,100,Yes
102359,Marketing,39,77600,7,120,77,No
102360,Support,38,98497,3,161,87,Yes
102361,Finance,26,26487,1,176,90,Yes
102362,Marketing,53,80692,12,180,100,Yes
102363,Sales,43,82112,15,225,100,Yes
102364,Marketing,43,51110,11,207,100,Yes
102365,Sales,46,36360,10,168,97,Yes
102366,Sales,33,69410,2,200,99,Yes
102367,Sales,27,110418,4,138,89,Yes
102368,Operations,35,103038,17,189,100,Yes
102369,Sales,47,93167,17,168,100,Yes
102370,Sales,46,23017,8,132,91,Yes
102371,Finance,53,106261,23,161,100,Yes
102372,HR,35,80124,14,144,100,Yes
102373,IT,56,110298,24,150,100,Yes
102374,HR,47,70949,4,175,100,Yes
102375,Sales,25,78268,6,147,90,Yes
102376,Finance,22,86320,19,120,100,Yes
102377,Marketing,53,113556,24,198,100,Yes
102378,Finance,36,101301,4,147,65,No
102379,Sales,43,51127,3,184,100,Yes
102380,Finance,58,23196,20,176,100,Yes
102381,Support,36,95088,6,144,95,Yes
102382,Finance,34,61300,23,220,100,Yes
102383,Sales,49,69714,7,144,100,Yes
102384,Operations,46,51921,14,126,97,Yes
102385,Support,55,24746,12,180,100,Yes
102386,Finance,35,88535,16,225,100,Yes
102387,IT,23,85350,20,220,100,Yes
102388,IT,43,70345,8,200,100,Yes
102389,Finance,49,69220,23,200,100,Yes
102390,Operations,54,101131,2,250,100,Yes
102391,Marketing,53,42063,13,220,100,Yes
102392,Sales,43,91736,8,132,87,Yes
102393,IT,27,108913,21,120,100,Yes
102394,Marketing,23,98946,20,184,100,Yes
102395,Finance,52,65971,16,184,100,Yes
102396,Marketing,51,23598,4,154,97,Yes
102397,Support,38,30564,16,120,100,Yes
102398,HR,27,116434,20,200,100,Yes
102399,IT,21,69725,6,147,91,Yes
102400,Finance,34,106134,4,180,100,Yes
102401,Sales,52,79940,16,150,100,Yes
102402,Operations,26,82085,23,184,100,Yes
102403,Support,59,37862,23,126,100,Yes
102404,Finance,30,30265,21,150,100,Yes
102405,Sales,27,29705,13,138,94,Yes
102406,Operations,46,75279,5,150,82,Yes
102407,Operations,54,82471,15,216,100,Yes
102408,Finance,50,111080,8,176,100,Yes
102409,Support,56,99834,7,144,82,Yes
102410,Marketing,41,82979,14,198,100,Yes
102411,Marketing,37,75828,7,161,88,Yes
102412,Operations,53,118206,22,138,100,Yes
102413,Marketing,30,66104,7,216,100,Yes
102414,HR,32,60934,23,250,100,Yes
102415,Operations,36,26050,18,154,100,Yes
102416,Operations,52,63952,10,176,100,Yes
102417,Sales,35,106570,18,126,100,Yes
102418,Marketing,47,28484,14,120,100,Yes
102419,Support,48,82648,10,225,100,Yes
102420,Operations,37,79945,7,200,100,Yes
102421,Support,22,73678,7,210,100,Yes
102422,HR,56,51323,7,161,89,Yes
102423,Sales,27,106332,5,192,91,Yes
102424,Finance,33,114605,1,150,72,No
102425,Support,35,107363,14,198,100,Yes
102426,Operations,45,55361,18,210,100,Yes
102427,HR,43,30315,13,216,100,Yes
102428,IT,42,67968,8,168,100,Yes
102429,HR,46,46519,8,200,100,Yes
102430,HR,53,29107,10,180,100,Yes
102431,Sales,31,75781,17,198,100,Yes
102432,Finance,30,23869,6,144,98,Yes
102433,IT,45,100983,15,198,100,Yes
102434,Marketing,57,47370,15,250,100,Yes
102435,Marketing,58,82695,16,168,100,Yes
102436,Support,44,80422,8,168,100,Yes
102437,HR,53,27971,19,225,100,Yes
102438,Sales,37,116805,20,240,100,Yes
102439,Sales,44,45651,15,147,100,Yes
102440,Marketing,57,76974,3,220,100,Yes
102441,Support,22,43446,6,198,100,Yes
102442,Support,52,58108,8,216,100,Yes
102443,Support,44,95179,16,200,100,Yes
102444,IT,29,23823,15,126,100,Yes
102445,Finance,24,33454,13,230,100,Yes
102446,IT,37,23932,20,132,100,Yes
102447,Operations,37,30220,15,138,100,Yes
102448,Operations,50,94090,18,168,100,Yes
102449,Finance,31,87965,13,161,100,Yes
102450,Marketing,41,48208,24,250,100,Yes
102451,Finance,41,92980,8,150,98,Yes
102452,Sales,38,30510,14,184,100,Yes
